,reward,year_month,requesterId,cohort
4355,14.0,2016-01,ADOSO2P0UTPNU,2014-06
4356,17.44,2016-02,ADOSO2P0UTPNU,2014-06
4357,1.0,2014-07,ADR9XBVCKP6ZM,2014-06
4358,1.0,2015-07,ADR9XBVCKP6ZM,2014-06
4359,0.04,2014-06,ADUQNSCS6WUFG,2014-06
4360,0.08,2014-09,ADUQNSCS6WUFG,2014-06
4361,16.0,2014-06,ADVGPZPWYZTZW,2014-06
4362,1.7,2014-06,ADXNQAFS61596,2014-06
4363,1.5,2014-09,ADXNQAFS61596,2014-06
4364,3.6,2014-11,ADXNQAFS61596,2014-06
4365,0.7,2015-07,ADXNQAFS61596,2014-06
4366,0.75,2014-07,AE1WV03KM41ZN,2014-06
4367,9.0,2015-02,AE1WV03KM41ZN,2014-06
4368,6.0,2015-03,AE1WV03KM41ZN,2014-06
4369,2.0,2015-04,AE1WV03KM41ZN,2014-06
4370,1.5,2015-05,AE1WV03KM41ZN,2014-06
4371,0.1,2014-06,AE644ITZN7HHB,2014-06
4372,2.36,2014-06,AE6DJMQRNURC4,2014-06
4373,3.45,2014-07,AE6DJMQRNURC4,2014-06
4374,26.0,2014-06,AE7JBCNF8US46,2014-06
4375,36.0,2014-07,AE7JBCNF8US46,2014-06
4376,105.0,2014-08,AE7JBCNF8US46,2014-06
4377,39.0,2014-09,AE7JBCNF8US46,2014-06
4378,33.0,2014-10,AE7JBCNF8US46,2014-06
4379,78.0,2014-12,AE7JBCNF8US46,2014-06
4380,69.5,2015-01,AE7JBCNF8US46,2014-06
4381,19.0,2015-02,AE7JBCNF8US46,2014-06
4382,9.0,2015-03,AE7JBCNF8US46,2014-06
4383,3.0,2015-04,AE7JBCNF8US46,2014-06
4384,20.8,2014-06,AED5EJQHYUKPL,2014-06
4385,31.8,2014-07,AED5EJQHYUKPL,2014-06
4386,1.0,2014-06,AEG5TXUUE9ALC,2014-06
4387,6.12,2014-07,AEG5TXUUE9ALC,2014-06
4388,0.16,2014-08,AEG5TXUUE9ALC,2014-06
4389,3.0,2014-11,AEG5TXUUE9ALC,2014-06
4390,94.0,2015-04,AEG5TXUUE9ALC,2014-06
4391,76.2,2015-07,AEG5TXUUE9ALC,2014-06
4392,335.1,2015-08,AEG5TXUUE9ALC,2014-06
4393,114.88,2014-06,AEI462ST2UBAT,2014-06
4394,1.3,2014-06,AEJ5ID2CLA1LK,2014-06
4395,0.6,2014-06,AEKQPDOBDBQB3,2014-06
4396,0.5,2014-08,AEKQPDOBDBQB3,2014-06
4397,1.2,2014-06,AEO7R0J65SSLU,2014-06
4398,156.56,2014-06,AES45OET6ASW3,2014-06
4399,86.07,2014-06,AEUIU447RMN01,2014-06
4400,59.5,2014-06,AEYEM5MSL9AP,2014-06
4401,18.6,2014-09,AEYEM5MSL9AP,2014-06
4402,0.6,2014-06,AF0ERWE9G15YJ,2014-06
4403,0.6,2014-07,AF0ERWE9G15YJ,2014-06
4404,0.6,2014-08,AF0ERWE9G15YJ,2014-06
4405,0.4,2014-09,AF0ERWE9G15YJ,2014-06
4406,1.9,2014-12,AF0ERWE9G15YJ,2014-06
4407,1.0,2015-03,AF0ERWE9G15YJ,2014-06
4408,0.3,2015-09,AF0ERWE9G15YJ,2014-06
4409,0.36,2015-12,AF0ERWE9G15YJ,2014-06
4410,0.4,2016-01,AF0ERWE9G15YJ,2014-06
4411,116.0,2014-06,AF15YFG7ZGY7X,2014-06
4412,2.0,2014-06,AF3JCX14TRBWS,2014-06
4413,208.24,2014-06,AF7LQUI7I6H7,2014-06
4414,0.1,2014-06,AF8EUYXVR80XI,2014-06
4415,0.4,2014-06,AF9WI1WNAOHOO,2014-06
4416,0.16,2014-07,AFJF5C0TQ8VFT,2014-06
4417,2.52,2014-06,AFMS834UCHO6J,2014-06
4418,1.1,2014-06,AFOMAEVK4ZU5W,2014-06
4419,0.8,2014-07,AFOMAEVK4ZU5W,2014-06
4420,0.8,2014-10,AFOMAEVK4ZU5W,2014-06
4421,0.8,2014-11,AFOMAEVK4ZU5W,2014-06
4422,2.46,2015-02,AFOMAEVK4ZU5W,2014-06
4423,11.6,2015-03,AFOMAEVK4ZU5W,2014-06
4424,7.8,2015-04,AFOMAEVK4ZU5W,2014-06
4425,2.7,2015-05,AFOMAEVK4ZU5W,2014-06
4426,0.2,2016-01,AFOMAEVK4ZU5W,2014-06
4427,0.6,2016-02,AFOMAEVK4ZU5W,2014-06
4428,1.0,2014-06,AFS2C7EQO63J3,2014-06
4429,0.5,2014-07,AFS2C7EQO63J3,2014-06
4430,0.5,2014-09,AFS2C7EQO63J3,2014-06
4431,0.6,2014-06,AG2TY9Y5VSS2V,2014-06
4432,1.5,2014-06,AG38J61QDKN6I,2014-06
4433,1321.2,2014-06,AG552GL2GWGXK,2014-06
4434,2004.0,2014-07,AG552GL2GWGXK,2014-06
4435,16259.0,2014-08,AG552GL2GWGXK,2014-06
4436,1.29,2014-06,AG5T9JFNXVG26,2014-06
4437,0.5,2014-06,AGK4GGWK4NSH3,2014-06
4438,0.75,2015-10,AGK4GGWK4NSH3,2014-06
4439,3.75,2014-06,AGPFWUGFFUNJN,2014-06
4440,10.5,2014-07,AGPFWUGFFUNJN,2014-06
4441,7.2,2014-08,AGPFWUGFFUNJN,2014-06
4442,6.0,2015-10,AGPFWUGFFUNJN,2014-06
4443,472.0,2014-06,AGTEU1T8IQH7H,2014-06
4444,18.1,2014-06,AH351TT9WRXXY,2014-06
4445,0.04,2014-07,AH351TT9WRXXY,2014-06
4446,3.0,2014-06,AH52Y2TA4X292,2014-06
4447,6.0,2014-11,AH52Y2TA4X292,2014-06
4448,2.0,2014-06,AH56WPE64I4LD,2014-06
4449,3.0,2015-02,AH56WPE64I4LD,2014-06
4450,4.75,2015-05,AH56WPE64I4LD,2014-06
4451,7.4,2015-07,AH56WPE64I4LD,2014-06
4452,11.3,2015-09,AH56WPE64I4LD,2014-06
4453,127.04,2014-06,AH9PZHSI5KB7C,2014-06
4454,1.32,2014-07,AHA4MOA1XMV2I,2014-06
4455,0.5,2014-09,AHA4MOA1XMV2I,2014-06
4456,14.0,2015-07,AHA4MOA1XMV2I,2014-06
4457,7.5,2014-06,AHDLQLO30UDEM,2014-06
4458,3.0,2015-04,AHDLQLO30UDEM,2014-06
4459,1.0,2015-06,AHDLQLO30UDEM,2014-06
4460,3.0,2015-07,AHDLQLO30UDEM,2014-06
4461,4.0,2015-08,AHDLQLO30UDEM,2014-06
4462,9.8,2015-09,AHDLQLO30UDEM,2014-06
4463,0.08,2015-10,AHDLQLO30UDEM,2014-06
4464,11.2,2015-11,AHDLQLO30UDEM,2014-06
4465,1.2,2015-12,AHDLQLO30UDEM,2014-06
4466,1.2,2016-01,AHDLQLO30UDEM,2014-06
4467,3.0,2014-06,AHEFG47XNQFTI,2014-06
4468,6.0,2014-07,AHEFG47XNQFTI,2014-06
4469,4.0,2015-03,AHEFG47XNQFTI,2014-06
4470,8.0,2015-08,AHEFG47XNQFTI,2014-06
4471,0.2,2014-06,AHGY5SVBBV7PC,2014-06
4472,0.9,2014-06,AHLY6MJRP6R4N,2014-06
4473,130.0,2014-06,AHN61MLI1DS8R,2014-06
4474,270.0,2014-11,AHN61MLI1DS8R,2014-06
4475,28.0,2015-03,AHN61MLI1DS8R,2014-06
4476,30.0,2015-05,AHN61MLI1DS8R,2014-06
4477,33.0,2015-06,AHN61MLI1DS8R,2014-06
4478,14.0,2015-09,AHN61MLI1DS8R,2014-06
4479,50.0,2015-11,AHN61MLI1DS8R,2014-06
4480,20.0,2015-12,AHN61MLI1DS8R,2014-06
4481,5.0,2016-01,AHN61MLI1DS8R,2014-06
4482,115.0,2016-02,AHN61MLI1DS8R,2014-06
4483,20.0,2014-06,AHP4P7QUMB2Z0,2014-06
4484,12.0,2014-08,AHP4P7QUMB2Z0,2014-06
4485,2.0,2014-09,AHP4P7QUMB2Z0,2014-06
4486,5.0,2014-10,AHP4P7QUMB2Z0,2014-06
4487,2.5,2014-11,AHP4P7QUMB2Z0,2014-06
4488,18.0,2015-08,AHP4P7QUMB2Z0,2014-06
4489,14.72,2014-06,AHPOH7GFQK14J,2014-06
4490,0.5,2014-07,AHPOH7GFQK14J,2014-06
4491,0.72,2014-11,AHPOH7GFQK14J,2014-06
4492,200.6,2014-12,AHPOH7GFQK14J,2014-06
4493,20.5,2015-04,AHPOH7GFQK14J,2014-06
4494,2.0,2015-07,AHPOH7GFQK14J,2014-06
4495,0.3,2015-09,AHPOH7GFQK14J,2014-06
4496,2.0,2014-06,AHW3R4AYI5302,2014-06
4497,1.0,2014-12,AHW3R4AYI5302,2014-06
4498,2.0,2014-06,AHX4ZRSA8UC3T,2014-06
4499,4.0,2014-08,AHX4ZRSA8UC3T,2014-06
4500,45.3,2014-06,AHXCZQTQAZY7Z,2014-06
4501,20.5,2015-07,AHXCZQTQAZY7Z,2014-06
4502,2.0,2015-10,AHXCZQTQAZY7Z,2014-06
4503,32.0,2014-06,AHZ85HODRYGND,2014-06
4504,14.0,2014-07,AHZ85HODRYGND,2014-06
4505,19.5,2014-08,AHZ85HODRYGND,2014-06
4506,261.17,2014-09,AHZ85HODRYGND,2014-06
4507,773.25,2014-10,AHZ85HODRYGND,2014-06
4508,423.5,2014-11,AHZ85HODRYGND,2014-06
4509,56.0,2014-12,AHZ85HODRYGND,2014-06
4510,1231.99,2015-01,AHZ85HODRYGND,2014-06
4511,44.5,2015-02,AHZ85HODRYGND,2014-06
4512,83.3,2015-03,AHZ85HODRYGND,2014-06
4513,98.7,2015-09,AHZ85HODRYGND,2014-06
4514,135.6,2015-10,AHZ85HODRYGND,2014-06
4515,131.14,2015-11,AHZ85HODRYGND,2014-06
4516,0.5,2014-06,AI0TTRLVFWBAV,2014-06
4517,5.0,2014-07,AI0TTRLVFWBAV,2014-06
4518,0.54,2014-06,AI1YJPCQTELPZ,2014-06
4519,1.3,2014-07,AI1YJPCQTELPZ,2014-06
4520,0.2,2014-10,AI1YJPCQTELPZ,2014-06
4521,0.04,2014-12,AI1YJPCQTELPZ,2014-06
4522,0.2,2015-01,AI1YJPCQTELPZ,2014-06
4523,4.04,2015-02,AI1YJPCQTELPZ,2014-06
4524,30.0,2014-06,AI2PXI60ZWGGH,2014-06
4525,4.0,2015-05,AI2PXI60ZWGGH,2014-06
4526,15.0,2015-03,AI3OU0DPRI0E3,2014-06
4527,3.1,2015-04,AI3OU0DPRI0E3,2014-06
4528,12.6,2014-06,AI3VGK46YSD26,2014-06
4529,0.06,2014-06,AI6OAQTHFABI4,2014-06
4530,0.06,2014-07,AI6OAQTHFABI4,2014-06
4531,0.14,2014-06,AI6RTJ5V20V39,2014-06
4532,0.1,2014-06,AICQJ8CC8R4GK,2014-06
4533,0.3,2014-07,AICQJ8CC8R4GK,2014-06
4534,0.2,2014-06,AIDTG7NMIBVCX,2014-06
4535,1.5,2014-08,AIDTG7NMIBVCX,2014-06
4536,1.0,2014-06,AIH4GLYJ1U4B7,2014-06
4537,9.0,2015-01,AIH4GLYJ1U4B7,2014-06
4538,0.1,2014-06,AIQ9KF0FNCR03,2014-06
4539,1.68,2014-06,AIQB7XXL5K2FR,2014-06
4540,0.1,2014-11,AIQB7XXL5K2FR,2014-06
4541,9.86,2015-08,AIQB7XXL5K2FR,2014-06
4542,34.6,2014-06,AIU6GYCJGU8Z6,2014-06
4543,252.0,2014-06,AIXRTYCE9GNVH,2014-06
4544,336.0,2014-10,AIXRTYCE9GNVH,2014-06
4545,100.0,2014-11,AIXRTYCE9GNVH,2014-06
4546,76.84,2014-06,AJ4DXOZS7MGZJ,2014-06
4547,80.12,2014-07,AJ4DXOZS7MGZJ,2014-06
4548,0.4,2014-06,AJ5BCN1K7IB8Q,2014-06
4549,0.5,2014-06,AJB6TZAW4SRZQ,2014-06
4550,0.75,2014-11,AJB6TZAW4SRZQ,2014-06
4551,1.0,2014-12,AJB6TZAW4SRZQ,2014-06
4552,3149.18,2014-06,AJCMEDYWY4AWT,2014-06
4553,3.4,2014-06,AJDTJ1LDFTLIK,2014-06
4554,1.0,2015-09,AJDTJ1LDFTLIK,2014-06
4555,18.4,2016-02,AJDTJ1LDFTLIK,2014-06
4556,0.2,2014-06,AJDXTR38PESLT,2014-06
4557,0.16,2015-12,AJDXTR38PESLT,2014-06
4558,2.4,2014-06,AJE1EZS6CZ1XB,2014-06
4559,294.2,2014-06,AJEGM8PLC3DOX,2014-06
4560,127.1,2014-07,AJEGM8PLC3DOX,2014-06
4561,121.2,2014-06,AJNEZF1TBFKKW,2014-06
4562,89.0,2014-06,AJPK5WVR8QK4,2014-06
4563,67.0,2014-07,AJPK5WVR8QK4,2014-06
4564,83.4,2014-08,AJPK5WVR8QK4,2014-06
4565,159.0,2014-09,AJPK5WVR8QK4,2014-06
4566,208.4,2014-10,AJPK5WVR8QK4,2014-06
4567,30.5,2014-11,AJPK5WVR8QK4,2014-06
4568,8.0,2015-01,AJPK5WVR8QK4,2014-06
4569,10.0,2015-05,AJPK5WVR8QK4,2014-06
4570,140.0,2015-06,AJPK5WVR8QK4,2014-06
4571,8.0,2015-07,AJPK5WVR8QK4,2014-06
4572,40.0,2015-08,AJPK5WVR8QK4,2014-06
4573,91.0,2015-09,AJPK5WVR8QK4,2014-06
4574,22.0,2015-10,AJPK5WVR8QK4,2014-06
4575,0.8,2014-06,AJQ8INR0T529G,2014-06
4576,2.0,2014-11,AJQ8INR0T529G,2014-06
4577,4.0,2015-01,AJQ8INR0T529G,2014-06
4578,3.0,2016-02,AJQ8INR0T529G,2014-06
4579,3.0,2014-06,AJQIATO3I3J4U,2014-06
4580,1.0,2015-02,AJQIATO3I3J4U,2014-06
4581,23.85,2015-03,AJQIATO3I3J4U,2014-06
4582,8.2,2015-04,AJQIATO3I3J4U,2014-06
4583,70.0,2015-08,AJQIATO3I3J4U,2014-06
4584,15.0,2015-09,AJQIATO3I3J4U,2014-06
4585,95.82,2015-10,AJQIATO3I3J4U,2014-06
4586,161.0,2015-11,AJQIATO3I3J4U,2014-06
4587,75.0,2015-12,AJQIATO3I3J4U,2014-06
4588,211.6,2016-01,AJQIATO3I3J4U,2014-06
4589,213.6,2016-02,AJQIATO3I3J4U,2014-06
4590,8.0,2014-06,AJXN40GPF6QG4,2014-06
4591,1.0,2014-11,AJXN40GPF6QG4,2014-06
4592,4.0,2015-03,AJXN40GPF6QG4,2014-06
4593,4.0,2014-06,AK2TA8KTA9DU1,2014-06
4594,330.1,2014-08,AK2TA8KTA9DU1,2014-06
4595,54.0,2014-09,AK2TA8KTA9DU1,2014-06
4596,12.8,2014-06,AK3ROMLVTJQJE,2014-06
4597,10.0,2014-07,AK3ROMLVTJQJE,2014-06
4598,4.5,2014-10,AK3ROMLVTJQJE,2014-06
4599,7.5,2014-11,AK3ROMLVTJQJE,2014-06
4600,3.63,2014-06,AK5S1E8GGOGV6,2014-06
4601,10.0,2014-06,AKHSLXXTKUOBZ,2014-06
4602,2.0,2014-08,AKHSLXXTKUOBZ,2014-06
4603,6.6,2015-04,AKHSLXXTKUOBZ,2014-06
4604,2.8,2015-06,AKHSLXXTKUOBZ,2014-06
4605,1.4,2015-07,AKHSLXXTKUOBZ,2014-06
4606,20.3,2015-11,AKHSLXXTKUOBZ,2014-06
4607,8.0,2014-06,AKNB4R30C3F2T,2014-06
4608,22.0,2014-07,AKNB4R30C3F2T,2014-06
4609,15.0,2014-06,AKNKX41VTAYIW,2014-06
4610,0.8,2014-06,AKTAHPAABD6UN,2014-06
4611,0.1,2014-07,AKTPKNKZLHCVF,2014-06
4612,3.3,2014-06,AKXZZO6RYWFLN,2014-06
4613,117.4,2014-07,AKXZZO6RYWFLN,2014-06
4614,197.5,2014-08,AKXZZO6RYWFLN,2014-06
4615,25.1,2014-11,AKXZZO6RYWFLN,2014-06
4616,174.72,2015-06,AKXZZO6RYWFLN,2014-06
4617,0.2,2015-08,AKXZZO6RYWFLN,2014-06
4618,4.5,2015-10,AKXZZO6RYWFLN,2014-06
4619,1.0,2015-12,AKXZZO6RYWFLN,2014-06
4620,14.0,2014-06,ALCVGNUURF8LQ,2014-06
4621,457.73,2014-06,ALFAKVTQK2E5Q,2014-06
4622,814.2,2015-07,ALFAKVTQK2E5Q,2014-06
4623,67.6,2015-08,ALFAKVTQK2E5Q,2014-06
4624,23.1,2015-09,ALFAKVTQK2E5Q,2014-06
4625,58.86,2015-11,ALFAKVTQK2E5Q,2014-06
4626,20.0,2014-06,ALL16XIGCFBF6,2014-06
4627,70.0,2014-06,ALLQ5H899R43L,2014-06
4628,1.2,2014-06,ALM7IGQJB91ZV,2014-06
4629,2.0,2014-09,ALM7IGQJB91ZV,2014-06
4630,1.0,2015-02,ALM7IGQJB91ZV,2014-06
4631,2.0,2015-09,ALM7IGQJB91ZV,2014-06
4632,1.0,2015-11,ALM7IGQJB91ZV,2014-06
4633,5.0,2016-02,ALM7IGQJB91ZV,2014-06
4634,5.2,2014-06,ALQ1W2KRRWQXL,2014-06
4635,0.4,2014-06,ALSRNAHPO9975,2014-06
4636,1.0,2015-02,ALSRNAHPO9975,2014-06
4637,0.5,2015-03,ALSRNAHPO9975,2014-06
4638,7.6,2015-08,ALSRNAHPO9975,2014-06
4639,2.4,2015-09,ALSRNAHPO9975,2014-06
4640,4.0,2015-10,ALSRNAHPO9975,2014-06
4641,21.3,2016-01,ALSRNAHPO9975,2014-06
4642,1.0,2014-06,ALTLOD0B3NXY7,2014-06
4643,0.6,2014-06,AM41LVHRVJLF4,2014-06
4644,0.4,2014-07,AM41LVHRVJLF4,2014-06
4645,107.4,2014-06,AM5NU7RW6JWQW,2014-06
4646,0.4,2014-06,AM64YU3MZMFO8,2014-06
4647,1.2,2015-05,AM64YU3MZMFO8,2014-06
4648,3.44,2014-06,AM6P69AIQGUPH,2014-06
4649,44.0,2014-06,AMHSZ9ONSHWRW,2014-06
4650,17.3,2014-06,AMMYC7101RBEG,2014-06
4651,42.0,2014-07,AMMYC7101RBEG,2014-06
4652,2.0,2014-06,AMOLQZ5XBBBYA,2014-06
4653,2.0,2014-08,AMOLQZ5XBBBYA,2014-06
4654,0.3,2014-06,AMPI4GH2CVJE2,2014-06
4655,1.0,2014-06,AMPUXQ57W4B49,2014-06
4656,12.8,2014-07,AMPUXQ57W4B49,2014-06
4657,4.2,2014-08,AMPUXQ57W4B49,2014-06
4658,1.0,2014-06,AMRI3IVSZQP4G,2014-06
4659,3.0,2014-08,AMRI3IVSZQP4G,2014-06
4660,1.0,2015-02,AMRI3IVSZQP4G,2014-06
4661,0.45,2014-06,AMX7ZPGVCL2JW,2014-06
4662,2.0,2014-06,AMYLEM12JBY0S,2014-06
4663,24.0,2014-08,AMYLEM12JBY0S,2014-06
4664,2.1,2014-09,AMYLEM12JBY0S,2014-06
4665,3.24,2014-12,AMYLEM12JBY0S,2014-06
4666,12.5,2015-05,AMYLEM12JBY0S,2014-06
4667,10.0,2015-06,AMYLEM12JBY0S,2014-06
4668,3.3,2015-07,AMYLEM12JBY0S,2014-06
4669,104.0,2015-08,AMYLEM12JBY0S,2014-06
4670,0.7,2015-09,AMYLEM12JBY0S,2014-06
4671,0.2,2016-02,AMYLEM12JBY0S,2014-06
4672,1.1,2014-06,AN0BK15H0UKD2,2014-06
4673,2.0,2014-06,AN36EKRJDLSTV,2014-06
4674,4.0,2014-07,AN36EKRJDLSTV,2014-06
4675,1.3,2014-11,AN36EKRJDLSTV,2014-06
4676,1.5,2014-12,AN36EKRJDLSTV,2014-06
4677,2.0,2015-01,AN36EKRJDLSTV,2014-06
4678,1.0,2015-02,AN36EKRJDLSTV,2014-06
4679,7.0,2015-04,AN36EKRJDLSTV,2014-06
4680,5.4,2015-05,AN36EKRJDLSTV,2014-06
4681,2.8,2015-06,AN36EKRJDLSTV,2014-06
4682,10.4,2015-07,AN36EKRJDLSTV,2014-06
4683,1.5,2015-08,AN36EKRJDLSTV,2014-06
4684,1.6,2015-09,AN36EKRJDLSTV,2014-06
4685,2.8,2015-10,AN36EKRJDLSTV,2014-06
4686,5.0,2015-11,AN36EKRJDLSTV,2014-06
4687,9.8,2016-02,AN36EKRJDLSTV,2014-06
4688,2.0,2014-06,AN8LXOVUSVKGB,2014-06
4689,6.0,2014-07,AN8LXOVUSVKGB,2014-06
4690,27.0,2014-11,AN8LXOVUSVKGB,2014-06
4691,1.0,2014-12,AN8LXOVUSVKGB,2014-06
4692,2.0,2015-01,AN8LXOVUSVKGB,2014-06
4693,1.0,2015-02,AN8LXOVUSVKGB,2014-06
4694,1.0,2015-07,AN8LXOVUSVKGB,2014-06
4695,2.0,2015-10,AN8LXOVUSVKGB,2014-06
4696,2.0,2015-11,AN8LXOVUSVKGB,2014-06
4697,6.5,2015-12,AN8LXOVUSVKGB,2014-06
4698,11.0,2016-02,AN8LXOVUSVKGB,2014-06
4699,13.68,2014-06,ANGUSE9NU5WO4,2014-06
4700,14.84,2014-06,ANHE3QO88QW2V,2014-06
4701,0.8,2014-07,ANHE3QO88QW2V,2014-06
4702,2.6,2014-08,ANHE3QO88QW2V,2014-06
4703,1.5,2014-10,ANHE3QO88QW2V,2014-06
4704,1.4,2014-12,ANHE3QO88QW2V,2014-06
4705,1.3,2015-01,ANHE3QO88QW2V,2014-06
4706,2.2,2015-06,ANHE3QO88QW2V,2014-06
4707,1.1,2015-07,ANHE3QO88QW2V,2014-06
4708,2.3,2015-11,ANHE3QO88QW2V,2014-06
4709,0.2,2014-06,ANIHB3ZT74S45,2014-06
4710,0.2,2014-07,ANIHB3ZT74S45,2014-06
4711,1.1,2014-08,ANIHB3ZT74S45,2014-06
4712,3.96,2015-04,ANIHB3ZT74S45,2014-06
4713,0.24,2015-09,ANIHB3ZT74S45,2014-06
4714,0.2,2014-06,ANJY5FB0016QL,2014-06
4715,7.0,2015-03,ANJY5FB0016QL,2014-06
4716,26.12,2014-06,ANKFUDVKOS95H,2014-06
4717,30.0,2014-06,ANLJB7B6QONIW,2014-06
4718,167.1,2014-06,ANOZNMGYO777H,2014-06
4719,9.28,2014-07,ANOZNMGYO777H,2014-06
4720,1.4,2014-06,ANQFRBOSVMN7K,2014-06
4721,0.6,2014-07,ANQFRBOSVMN7K,2014-06
4722,255.0,2014-06,ANUPSEVXYCX7I,2014-06
4723,2.02,2014-06,ANYUEXVVUTFFZ,2014-06
4724,2.0,2014-07,ANYUEXVVUTFFZ,2014-06
4725,4.0,2015-04,ANYUEXVVUTFFZ,2014-06
4726,4.0,2015-05,ANYUEXVVUTFFZ,2014-06
4727,0.8,2015-06,ANYUEXVVUTFFZ,2014-06
4728,9.02,2015-11,ANYUEXVVUTFFZ,2014-06
4729,4.2,2015-12,ANYUEXVVUTFFZ,2014-06
4730,3.38,2016-01,ANYUEXVVUTFFZ,2014-06
4731,4.0,2015-03,AO02TOCBAPN7W,2014-06
4732,3.0,2015-04,AO02TOCBAPN7W,2014-06
4733,5.0,2015-05,AO02TOCBAPN7W,2014-06
4734,7.0,2015-06,AO02TOCBAPN7W,2014-06
4735,44.0,2015-08,AO02TOCBAPN7W,2014-06
4736,71.5,2015-09,AO02TOCBAPN7W,2014-06
4737,724.5,2015-10,AO02TOCBAPN7W,2014-06
4738,410.0,2015-11,AO02TOCBAPN7W,2014-06
4739,1252.0,2015-12,AO02TOCBAPN7W,2014-06
4740,204.05,2016-01,AO02TOCBAPN7W,2014-06
4741,881.3,2016-02,AO02TOCBAPN7W,2014-06
4742,0.6,2014-06,AO3M1W39C4S28,2014-06
4743,6.8,2015-03,AO3M1W39C4S28,2014-06
4744,2.0,2014-06,AO49FVSSPGE8,2014-06
4745,1441.5,2014-06,AO9YT3EHYVV8U,2014-06
4746,205.9,2014-07,AO9YT3EHYVV8U,2014-06
4747,394.56,2014-08,AO9YT3EHYVV8U,2014-06
4748,6.58,2015-03,AO9YT3EHYVV8U,2014-06
4749,348.4,2015-04,AO9YT3EHYVV8U,2014-06
4750,272.8,2015-07,AO9YT3EHYVV8U,2014-06
4751,0.24,2014-06,AOAGZWDX6OR5A,2014-06
4752,3.6,2014-06,AOAHBCJ2LNRLM,2014-06
4753,2.6,2014-07,AOAHBCJ2LNRLM,2014-06
4754,4.88,2014-08,AOAHBCJ2LNRLM,2014-06
4755,8.8,2015-05,AOAHBCJ2LNRLM,2014-06
4756,239.4,2015-10,AOAHBCJ2LNRLM,2014-06
4757,0.8,2014-06,AOBW4RPSVOSIA,2014-06
4758,2.0,2014-08,AOBW4RPSVOSIA,2014-06
4759,2.0,2015-04,AOBW4RPSVOSIA,2014-06
4760,17.0,2014-06,AOFKWI4C7GJFR,2014-06
4761,1.5,2014-06,AOH0KSTIGYYSG,2014-06
4762,12.0,2014-06,AOL61O6AG1I59,2014-06
4763,10.0,2015-01,AOL61O6AG1I59,2014-06
4764,2.0,2014-07,AOO6Q4QGNC3MO,2014-06
4765,2.0,2014-09,AOO6Q4QGNC3MO,2014-06
4766,2.0,2014-11,AOO6Q4QGNC3MO,2014-06
4767,0.9,2014-06,AOQJCKQ4ABEC,2014-06
4768,3.9,2014-09,AOQJCKQ4ABEC,2014-06
4769,46.8,2014-10,AOQJCKQ4ABEC,2014-06
4770,17.0,2014-11,AOQJCKQ4ABEC,2014-06
4771,3.7,2015-03,AOQJCKQ4ABEC,2014-06
4772,17.5,2015-05,AOQJCKQ4ABEC,2014-06
4773,9.0,2015-06,AOQJCKQ4ABEC,2014-06
4774,6.6,2015-07,AOQJCKQ4ABEC,2014-06
4775,18.4,2015-08,AOQJCKQ4ABEC,2014-06
4776,18.0,2015-09,AOQJCKQ4ABEC,2014-06
4777,20.7,2015-10,AOQJCKQ4ABEC,2014-06
4778,4.4,2015-11,AOQJCKQ4ABEC,2014-06
4779,10.8,2015-12,AOQJCKQ4ABEC,2014-06
4780,3.12,2014-06,AOTIXQ9Y1XIFE,2014-06
4781,2.4,2014-06,AOUG8C0XLFVUF,2014-06
4782,54.0,2014-06,AOWW737SZ0W7,2014-06
4783,2.0,2014-06,AOYE5PPH6FG0W,2014-06
4784,1.0,2014-07,AOYE5PPH6FG0W,2014-06
4785,4.0,2015-07,AOYE5PPH6FG0W,2014-06
4786,17.54,2014-06,AP1EDSFWLPGGD,2014-06
4787,8.0,2014-06,AP2YAA5SOA4MC,2014-06
4788,4.0,2015-01,AP2YAA5SOA4MC,2014-06
4789,0.2,2014-06,AP4YWH4ZZULI7,2014-06
4790,4.0,2014-06,AP92P36O49BCX,2014-06
4791,1.0,2014-07,AP92P36O49BCX,2014-06
4792,13.0,2014-06,AP9C29QHRSA2E,2014-06
4793,26.0,2014-06,APB167SBT3Q4B,2014-06
4794,122.0,2014-07,APB167SBT3Q4B,2014-06
4795,215.0,2014-09,APB167SBT3Q4B,2014-06
4796,0.8,2014-06,APGZ42C6AQ0JY,2014-06
4797,2.0,2014-07,APGZ42C6AQ0JY,2014-06
4798,1.4,2014-08,APGZ42C6AQ0JY,2014-06
4799,0.3,2014-09,APGZ42C6AQ0JY,2014-06
4800,2.8,2014-10,APGZ42C6AQ0JY,2014-06
4801,3.4,2014-12,APGZ42C6AQ0JY,2014-06
4802,0.2,2015-02,APGZ42C6AQ0JY,2014-06
4803,1.2,2015-03,APGZ42C6AQ0JY,2014-06
4804,0.4,2015-06,APGZ42C6AQ0JY,2014-06
4805,0.6,2015-11,APGZ42C6AQ0JY,2014-06
4806,325.0,2014-06,APJUBFI9CCT9K,2014-06
4807,12.0,2014-06,APU8LU8CGDFY9,2014-06
4808,16.0,2014-07,APU8LU8CGDFY9,2014-06
4809,2.0,2014-12,APU8LU8CGDFY9,2014-06
4810,4.0,2015-06,APU8LU8CGDFY9,2014-06
4811,6.0,2015-09,APU8LU8CGDFY9,2014-06
4812,10.0,2015-11,APU8LU8CGDFY9,2014-06
